real_time,NE_ESPN,MIN_ESPN,NE_ODDS,MIN_ODDS_UGLY,MIN_ODDS,game_time,clean_game_time
52:09.9,48.3,51.7,0.5328,0.4498,0.5502, 11:51 - 4th,2889
52:11.2,48.3,51.7,0.531875,0.4508125,0.5491875, 11:51 - 4th,2889
52:12.3,48.3,51.7,0.531875,0.4508125,0.5491875, 11:51 - 4th,2889
52:13.6,48.6,51.4,0.531875,0.4508125,0.5491875, 11:51 - 4th,2889
52:14.7,48.6,51.4,0.531875,0.4508125,0.5491875, 11:51 - 4th,2889
52:16.0,48.6,51.4,0.531875,0.4508125,0.5491875, 11:51 - 4th,2889
52:17.2,48.6,51.4,0.531875,0.4508125,0.5491875, 11:51 - 4th,2889
52:18.4,48.6,51.4,0.531875,0.4508125,0.5491875, 11:51 - 4th,2889
52:19.5,48.6,51.4,0.531875,0.4508125,0.5491875, 11:51 - 4th,2889
52:20.7,48.6,51.4,0.535571429,0.454428571,0.545571429, 11:51 - 4th,2889
52:21.9,48.6,51.4,0.535571429,0.454428571,0.545571429, 11:51 - 4th,2889
52:23.1,48.6,51.4,0.536571429,0.454428571,0.545571429, 11:51 - 4th,2889
52:24.3,48.6,51.4,0.536571429,0.454428571,0.545571429, 11:51 - 4th,2889
52:25.5,48.6,51.4,0.536571429,0.454428571,0.545571429, 11:51 - 4th,2889
52:26.7,48.6,51.4,0.525,0.466,0.534, 11:51 - 4th,2889
52:27.9,48.6,51.4,0.525,0.466,0.534, 11:51 - 4th,2889
52:29.1,48.6,51.4, nan, nan,#VALUE!, 11:51 - 4th,2889
52:30.3,48.6,51.4, nan, nan,#VALUE!, 11:51 - 4th,2889
52:31.4,48.6,51.4, nan, nan,#VALUE!, 11:51 - 4th,2889
52:32.6,48.6,51.4, nan, nan,#VALUE!, 11:51 - 4th,2889
52:33.8,48.6,51.4, nan, nan,#VALUE!, 11:51 - 4th,2889
52:35.0,48.6,51.4, nan, nan,#VALUE!, 11:51 - 4th,2889
52:36.1,48.6,51.4, nan, nan,#VALUE!, 11:51 - 4th,2889
52:37.3,48.6,51.4, nan, nan,#VALUE!, 11:51 - 4th,2889
52:38.5,48.6,51.4, nan, nan,#VALUE!, 11:51 - 4th,2889
52:39.7,48.6,51.4,0.5435,0.4565,0.5435, 11:51 - 4th,2889
52:40.9,48.6,51.4,0.5435,0.4565,0.5435, 11:51 - 4th,2889
52:42.1,48.6,51.4,0.5435,0.4565,0.5435, 11:51 - 4th,2889
52:43.3,48.6,51.4,0.5435,0.4565,0.5435, 11:51 - 4th,2889
52:44.4,48.6,51.4,0.5435,0.4565,0.5435, 11:51 - 4th,2889
52:45.6,48.6,51.4,0.5435,0.4565,0.5435, 11:51 - 4th,2889
52:46.8,48.6,51.4,0.5255,0.4435625,0.5564375, 11:51 - 4th,2889
52:48.0,48.6,51.4,0.5255,0.4435625,0.5564375, 11:51 - 4th,2889
52:49.2,48.6,51.4,0.52525,0.4435625,0.5564375, 11:51 - 4th,2889
52:50.4,48.6,51.4,0.5404375,0.4593125,0.5406875, 11:51 - 4th,2889
52:51.5,48.6,51.4,0.5404375,0.4593125,0.5406875, 11:51 - 4th,2889
52:52.7,48.6,51.4,0.540625,0.459375,0.540625, 11:51 - 4th,2889
52:54.0,48.6,51.4,0.540625,0.459375,0.540625, 11:51 - 4th,2889
52:55.2,48.6,51.4,0.540625,0.459375,0.540625, 11:51 - 4th,2889
52:56.5,48.6,51.4,0.540625,0.459375,0.540625, 11:51 - 4th,2889
52:57.6,48.6,51.4,0.541357143,0.462153846,0.537846154, 11:51 - 4th,2889
52:58.9,49.6,50.4,0.542125,0.4615,0.5385, 11:51 - 4th,2889
53:00.2,49.6,50.4,0.542125,0.4615,0.5385, 11:51 - 4th,2889
53:01.3,49.6,50.4,0.542125,0.4615,0.5385, 11:51 - 4th,2889
53:02.5,49.6,50.4,0.542125,0.4615,0.5385, 11:51 - 4th,2889
53:03.7,49.6,50.4,0.542125,0.4615,0.5385, 11:51 - 4th,2889
53:04.9,49.6,50.4,0.542125,0.4615,0.5385, 11:51 - 4th,2889
53:06.1,49.6,50.4,0.542125,0.4615,0.5385, 11:51 - 4th,2889
53:07.3,49.6,50.4,0.542125,0.4615,0.5385, 11:51 - 4th,2889
53:08.5,49.6,50.4,0.542125,0.4615,0.5385, 11:51 - 4th,2889
53:09.7,49.6,50.4,0.542125,0.4615,0.5385, 11:51 - 4th,2889
53:10.9,49.6,50.4,0.542125,0.4615,0.5385, 11:51 - 4th,2889
53:12.1,49.6,50.4,0.542125,0.4615,0.5385, 11:51 - 4th,2889
53:13.3,49.6,50.4,0.542125,0.4615,0.5385, 11:51 - 4th,2889
53:14.6,49.6,50.4,0.542125,0.4615,0.5385, 11:51 - 4th,2889
53:15.7,49.6,50.4,0.542125,0.4615,0.5385, 11:51 - 4th,2889
53:17.0,49.6,50.4,0.542125,0.4615,0.5385, 11:51 - 4th,2889
53:18.2,49.6,50.4,0.542125,0.4615,0.5385, 11:51 - 4th,2889
53:19.4,49.6,50.4,0.542125,0.4615,0.5385, 11:51 - 4th,2889
53:20.6,49.6,50.4,0.543,0.4606,0.5394, 11:51 - 4th,2889
53:21.8,49.6,50.4,0.543,0.4606,0.5394, 11:51 - 4th,2889
53:23.0,49.6,50.4,0.5475,0.4615,0.5385, 11:51 - 4th,2889
53:24.2,49.6,50.4,0.5475,0.4615,0.5385, 11:51 - 4th,2889
53:25.4,49.6,50.4,0.5475,0.4615,0.5385, 11:51 - 4th,2889
53:26.6,49.6,50.4,0.5475,0.4615,0.5385, 11:51 - 4th,2889
53:27.7,49.6,50.4,0.5475,0.4615,0.5385, 11:51 - 4th,2889
53:28.9,49.6,50.4, nan, nan,#VALUE!, 11:51 - 4th,2889
53:30.1,49.6,50.4,0.5075,0.4225,0.5775, 11:51 - 4th,2889
53:31.3,49.6,50.4,0.5075,0.4225,0.5775, 11:51 - 4th,2889
53:32.5,49.6,50.4,0.5075,0.4225,0.5775, 11:51 - 4th,2889
53:33.7,49.6,50.4,0.5075,0.4225,0.5775, 11:51 - 4th,2889
53:34.8,49.6,50.4,0.5075,0.4225,0.5775, 11:51 - 4th,2889
53:36.1,49.6,50.4,0.5075,0.4225,0.5775, 11:51 - 4th,2889
53:37.2,49.6,50.4,0.5075,0.4225,0.5775, 11:51 - 4th,2889
53:38.4,49.6,50.4, nan, nan,#VALUE!, 11:51 - 4th,2889
53:39.6,49.6,50.4, nan, nan,#VALUE!, 11:51 - 4th,2889
53:40.8,49.6,50.4, nan, nan,#VALUE!, 11:51 - 4th,2889
53:41.9,49.6,50.4, nan, nan,#VALUE!, 11:51 - 4th,2889
53:43.1,49.6,50.4, nan, nan,#VALUE!, 11:51 - 4th,2889
53:44.3,49.6,50.4, nan, nan,#VALUE!, 11:51 - 4th,2889
53:45.6,49.6,50.4, nan, nan,#VALUE!, 11:51 - 4th,2889
53:46.8,49.6,50.4, nan, nan,#VALUE!, 11:51 - 4th,2889
53:47.9,49.6,50.4, nan, nan,#VALUE!, 11:51 - 4th,2889
53:49.1,49.6,50.4, nan, nan,#VALUE!, 11:51 - 4th,2889
53:50.3,49.6,50.4, nan, nan,#VALUE!, 11:51 - 4th,2889
53:51.5,49.6,50.4, nan, nan,#VALUE!, 11:51 - 4th,2889
53:52.7,49.6,50.4, nan, nan,#VALUE!, 11:51 - 4th,2889
53:53.9,49.6,50.4, nan, nan,#VALUE!, 11:51 - 4th,2889
53:55.1,49.6,50.4, nan, nan,#VALUE!, 11:51 - 4th,2889
53:56.3,49.6,50.4,0.4325,0.35,0.65, 11:51 - 4th,2889
53:57.5,49.6,50.4,0.4376,0.355,0.645, 11:51 - 4th,2889
53:58.7,49.6,50.4,0.4364375,0.355625,0.644375, 11:51 - 4th,2889
53:59.9,49.6,50.4,0.4364375,0.355625,0.644375, 11:51 - 4th,2889
54:01.1,49.6,50.4,0.4319375,0.351125,0.648875, 11:51 - 4th,2889
54:02.3,41,59,0.4319375,0.351,0.649, 11:04 - 4th,2936
54:03.5,41,59,0.4319375,0.351,0.649, 11:04 - 4th,2936
54:04.7,41,59,0.4319375,0.351,0.649, 11:04 - 4th,2936
54:06.0,41,59,0.4319375,0.351,0.649, 11:04 - 4th,2936
54:07.2,41,59,0.4319375,0.351,0.649, 11:04 - 4th,2936
54:08.3,41,59,0.4319375,0.351,0.649, 11:04 - 4th,2936
54:09.5,41,59,0.4229375,0.342,0.658, 11:04 - 4th,2936
54:10.8,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:12.0,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:13.2,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:14.4,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:15.6,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:16.7,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:18.0,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:19.2,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:20.4,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:21.6,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:22.8,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:24.0,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:25.2,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:26.4,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:27.5,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:28.8,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:30.0,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:31.2,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:32.4,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:33.6,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:34.9,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:36.1,41,59,0.422125,0.341875,0.658125, 11:04 - 4th,2936
54:37.3,41,59,0.4159,0.3385,0.6615, 11:04 - 4th,2936
54:38.5,41,59,0.4159,0.3371,0.6629, 11:04 - 4th,2936
54:39.7,41,59,0.4159,0.3371,0.6629, 11:04 - 4th,2936
54:40.9,41,59,0.417,0.336,0.664, 11:04 - 4th,2936
54:42.1,41,59,0.394,0.313,0.687, 11:04 - 4th,2936
54:43.2,41,59,0.394,0.313,0.687, 11:04 - 4th,2936
54:44.4,41,59,0.394,0.313,0.687, 11:04 - 4th,2936
54:45.6,41,59,0.394,0.313,0.687, 11:04 - 4th,2936
54:46.8,41,59,0.394,0.313,0.687, 11:04 - 4th,2936
54:48.0,41,59,0.394,0.313,0.687, 11:04 - 4th,2936
54:49.2,41,59,0.394,0.313,0.687, 11:04 - 4th,2936
54:50.3,41,59,0.3929,0.3141,0.6859, 11:04 - 4th,2936
54:51.5,41,59,0.3929,0.3141,0.6859, 11:04 - 4th,2936
54:52.8,41,59,0.3929,0.3141,0.6859, 11:04 - 4th,2936
54:54.0,41,59,0.3929,0.3141,0.6859, 11:04 - 4th,2936
54:55.2,41,59,0.3929,0.3141,0.6859, 11:04 - 4th,2936
54:56.4,41,59,0.3929,0.3141,0.6859, 11:04 - 4th,2936
54:57.6,38.3,61.7,0.3929,0.3141,0.6859, 10:56 - 4th,2944
54:58.8,38.3,61.7,0.3929,0.3141,0.6859, 10:56 - 4th,2944
55:00.0,38.3,61.7,0.3929,0.3141,0.6859, 10:56 - 4th,2944
55:01.2,38.3,61.7,0.3929,0.3141,0.6859, 10:56 - 4th,2944
55:02.4,38.3,61.7,0.3929,0.3141,0.6859, 10:56 - 4th,2944
55:03.6,38.3,61.7,0.3929,0.3141,0.6859, 10:56 - 4th,2944
55:04.8,38.3,61.7,0.383,0.324,0.676, 10:56 - 4th,2944
55:06.0,38.3,61.7,0.383,0.324,0.676, 10:56 - 4th,2944
55:07.2,38.3,61.7, nan, nan,#VALUE!, 10:56 - 4th,2944
55:08.4,38.3,61.7, nan, nan,#VALUE!, 10:56 - 4th,2944
55:09.5,38.3,61.7, nan, nan,#VALUE!, 10:56 - 4th,2944
55:10.7,38.3,61.7, nan, nan,#VALUE!, 10:56 - 4th,2944
55:11.9,38.3,61.7, nan, nan,#VALUE!, 10:56 - 4th,2944
55:13.1,38.3,61.7,0.3065,0.2205,0.7795, 10:56 - 4th,2944
55:14.3,38.3,61.7,0.3065,0.2205,0.7795, 10:56 - 4th,2944
55:15.5,38.3,61.7,0.3065,0.2205,0.7795, 10:56 - 4th,2944
55:16.6,38.3,61.7,0.3065,0.2205,0.7795, 10:56 - 4th,2944
55:17.9,38.3,61.7,0.3065,0.2205,0.7795, 10:56 - 4th,2944
55:19.1,38.3,61.7,0.3065,0.2205,0.7795, 10:56 - 4th,2944
55:20.3,38.3,61.7,0.3065,0.2205,0.7795, 10:56 - 4th,2944
55:21.5,38.3,61.7,0.2972,0.2142,0.7858, 10:56 - 4th,2944
55:22.6,38.3,61.7,0.2972,0.2142,0.7858, 10:56 - 4th,2944
55:23.9,38.3,61.7,0.2972,0.2142,0.7858, 10:56 - 4th,2944
55:25.1,38.3,61.7,0.2972,0.2142,0.7858, 10:56 - 4th,2944
55:26.3,38.3,61.7,0.3138125,0.233375,0.766625, 10:56 - 4th,2944
55:27.5,38.3,61.7,0.3138125,0.233375,0.766625, 10:56 - 4th,2944
55:28.7,38.3,61.7,0.3138125,0.233375,0.766625, 10:56 - 4th,2944
55:29.9,38.3,61.7,0.3138125,0.233375,0.766625, 10:56 - 4th,2944
55:31.1,38.3,61.7,0.3138125,0.233375,0.766625, 10:56 - 4th,2944
55:32.3,38.3,61.7,0.3138125,0.233375,0.766625, 10:56 - 4th,2944
55:33.5,38.3,61.7,0.3138125,0.233375,0.766625, 10:56 - 4th,2944
55:34.7,38.3,61.7,0.3138125,0.233375,0.766625, 10:56 - 4th,2944
55:35.9,38.3,61.7,0.3138125,0.233375,0.766625, 10:56 - 4th,2944
55:37.0,38.3,61.7,0.3138125,0.233375,0.766625, 10:56 - 4th,2944
55:38.3,28.6,71.4,0.3138125,0.233375,0.766625, 10:26 - 4th,2974
55:39.5,28.6,71.4,0.3138125,0.233375,0.766625, 10:26 - 4th,2974
55:40.7,28.6,71.4,0.3138125,0.233375,0.766625, 10:26 - 4th,2974
55:41.9,28.6,71.4,0.3138125,0.233375,0.766625, 10:26 - 4th,2974
55:43.1,28.6,71.4,0.3138125,0.233375,0.766625, 10:26 - 4th,2974
55:44.3,28.6,71.4,0.3104375,0.23,0.77, 10:26 - 4th,2974
55:45.5,28.6,71.4,0.3104375,0.23,0.77, 10:26 - 4th,2974
55:46.7,28.6,71.4,0.3104375,0.229625,0.770375, 10:26 - 4th,2974
55:47.9,28.6,71.4,0.3104375,0.229625,0.770375, 10:26 - 4th,2974
55:49.2,28.6,71.4,0.3104375,0.229625,0.770375, 10:26 - 4th,2974
55:50.3,28.6,71.4,0.3116,0.2286,0.7714, 10:26 - 4th,2974
55:51.5,28.6,71.4,0.3116,0.2286,0.7714, 10:26 - 4th,2974
55:52.7,28.6,71.4,0.3116,0.2286,0.7714, 10:26 - 4th,2974
55:54.0,28.6,71.4,0.3116,0.2286,0.7714, 10:26 - 4th,2974
55:55.1,28.6,71.4,0.3116,0.2286,0.7714, 10:26 - 4th,2974
55:56.3,28.6,71.4,0.3116,0.2286,0.7714, 10:26 - 4th,2974
55:57.5,28.6,71.4,0.3116,0.2286,0.7714, 10:26 - 4th,2974
55:58.7,28.6,71.4,0.3116,0.2286,0.7714, 10:26 - 4th,2974
55:59.9,28.6,71.4,0.3116,0.2286,0.7714, 10:26 - 4th,2974
56:01.0,28.6,71.4,0.3116,0.2286,0.7714, 10:26 - 4th,2974
56:02.2,28.6,71.4,0.3116,0.2286,0.7714, 10:26 - 4th,2974
56:03.4,28.6,71.4,0.3116,0.2286,0.7714, 10:26 - 4th,2974
56:04.6,28.6,71.4,0.3116,0.2286,0.7714, 10:26 - 4th,2974
56:05.8,28.6,71.4,0.3116,0.2286,0.7714, 10:26 - 4th,2974
56:07.0,28.6,71.4,0.3116,0.2286,0.7714, 10:26 - 4th,2974
56:08.1,28.6,71.4,0.3116,0.2286,0.7714, 10:26 - 4th,2974
56:09.3,28.6,71.4,0.3116,0.2286,0.7714, 10:26 - 4th,2974
56:10.5,28.6,71.4,0.3116,0.2286,0.7714, 10:26 - 4th,2974
56:11.7,29.4,70.6,0.3116,0.2286,0.7714, 9:40 - 4th,3020
56:13.0,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:14.2,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:15.4,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:16.6,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:17.8,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:19.1,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:20.4,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:21.6,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:22.8,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:24.0,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:25.2,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:26.4,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:27.6,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:28.9,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:30.1,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:31.3,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:32.5,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:33.7,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:35.0,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:36.1,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:37.3,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:38.6,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:39.7,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:40.9,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:42.2,29.4,70.6,0.3104375,0.229625,0.770375, 9:40 - 4th,3020
56:43.3,29.4,70.6,0.293,0.245,0.755, 9:40 - 4th,3020
56:44.5,29.4,70.6, nan, nan,#VALUE!, 9:40 - 4th,3020
56:45.7,29.4,70.6, nan, nan,#VALUE!, 9:40 - 4th,3020
56:46.9,29.4,70.6, nan, nan,#VALUE!, 9:40 - 4th,3020
56:48.1,29.4,70.6, nan, nan,#VALUE!, 9:40 - 4th,3020
56:49.2,29.4,70.6, nan, nan,#VALUE!, 9:40 - 4th,3020
56:50.4,29.4,70.6, nan, nan,#VALUE!, 9:40 - 4th,3020
56:51.6,29.4,70.6, nan, nan,#VALUE!, 9:40 - 4th,3020
56:52.8,29.4,70.6, nan, nan,#VALUE!, 9:40 - 4th,3020
56:54.0,29.4,70.6, nan, nan,#VALUE!, 9:40 - 4th,3020
56:55.2,29.4,70.6, nan, nan,#VALUE!, 9:40 - 4th,3020
56:56.4,29.4,70.6,0.2015,0.121666667,0.878333333, 9:40 - 4th,3020
56:57.6,29.4,70.6,0.2015,0.1175,0.8825, 9:40 - 4th,3020
56:58.8,29.4,70.6,0.2015,0.1175,0.8825, 9:40 - 4th,3020
56:59.9,29.4,70.6,0.2015,0.1175,0.8825, 9:40 - 4th,3020
57:01.1,29.4,70.6,0.2015,0.1175,0.8825, 9:40 - 4th,3020
57:02.3,29.4,70.6,0.2015,0.1175,0.8825, 9:40 - 4th,3020
57:03.5,29.4,70.6,0.2015,0.1175,0.8825, 9:40 - 4th,3020
57:04.7,29.4,70.6,0.2015,0.1175,0.8825, 9:40 - 4th,3020
57:05.9,29.4,70.6,0.2015,0.1175,0.8825, 9:40 - 4th,3020
57:07.1,29.4,70.6,0.202,0.119428571,0.880571429, 9:40 - 4th,3020
57:08.6,29.4,70.6,0.202,0.119428571,0.880571429, 9:40 - 4th,3020
57:10.3,29.4,70.6,0.202,0.119428571,0.880571429, 9:40 - 4th,3020
57:11.5,29.4,70.6,0.202,0.119428571,0.880571429, 9:40 - 4th,3020
57:12.6,29.4,70.6,0.202,0.119428571,0.880571429, 9:40 - 4th,3020
57:13.8,29.4,70.6,0.202,0.119428571,0.880571429, 9:40 - 4th,3020
57:15.0,29.4,70.6,0.202,0.119428571,0.880571429, 9:40 - 4th,3020
57:16.2,29.4,70.6,0.2015,0.119428571,0.880571429, 9:40 - 4th,3020
57:17.4,29.4,70.6,0.204142857,0.119428571,0.880571429, 9:34 - 4th,3026
57:18.6,29.4,70.6,0.204142857,0.119428571,0.880571429, 9:34 - 4th,3026
57:19.8,17.5,82.5,0.204142857,0.119428571,0.880571429, 9:34 - 4th,3026
57:21.0,17.5,82.5,0.204142857,0.119428571,0.880571429, 9:34 - 4th,3026
57:22.2,17.5,82.5,0.204142857,0.119428571,0.880571429, 9:34 - 4th,3026
57:23.4,17.5,82.5,0.204142857,0.119428571,0.880571429, 9:34 - 4th,3026
57:24.5,17.5,82.5,0.204142857,0.119428571,0.880571429, 9:34 - 4th,3026
57:25.8,17.5,82.5,0.204142857,0.119428571,0.880571429, 9:34 - 4th,3026
57:26.9,17.5,82.5,0.204142857,0.119428571,0.880571429, 9:34 - 4th,3026
57:28.1,17.5,82.5,0.204142857,0.119428571,0.880571429, 9:34 - 4th,3026
57:29.5,17.5,82.5,0.204142857,0.119428571,0.880571429, 9:34 - 4th,3026
57:30.6,17.5,82.5,0.204142857,0.119428571,0.880571429, 9:34 - 4th,3026
57:31.8,17.5,82.5,0.204142857,0.119428571,0.880571429, 9:34 - 4th,3026
57:33.0,17.5,82.5,0.213571429,0.127142857,0.872857143, 9:34 - 4th,3026
57:34.2,17.5,82.5,0.213571429,0.1265,0.8735, 9:34 - 4th,3026
57:35.4,17.5,82.5,0.213571429,0.128428571,0.871571429, 9:34 - 4th,3026
57:36.6,17.5,82.5,0.209666667,0.1365,0.8635, 9:34 - 4th,3026
57:37.7,17.5,82.5,0.206714286,0.123285714,0.876714286, 9:34 - 4th,3026
57:38.9,17.5,82.5,0.206714286,0.122428571,0.877571429, 9:34 - 4th,3026
57:40.1,17.5,82.5,0.206714286,0.122428571,0.877571429, 9:34 - 4th,3026
57:41.2,17.5,82.5,0.206714286,0.122428571,0.877571429, 9:34 - 4th,3026
57:42.4,17.5,82.5,0.206714286,0.122428571,0.877571429, 9:34 - 4th,3026
57:43.6,17.5,82.5,0.206714286,0.122428571,0.877571429, 9:34 - 4th,3026
57:44.8,17.5,82.5,0.206714286,0.122428571,0.877571429, 9:34 - 4th,3026
57:46.0,17.5,82.5,0.206714286,0.122428571,0.877571429, 9:34 - 4th,3026
57:47.2,17.5,82.5,0.206714286,0.122428571,0.877571429, 9:34 - 4th,3026
57:48.4,17.5,82.5,0.206714286,0.122428571,0.877571429, 9:34 - 4th,3026
57:49.6,17.5,82.5,0.206714286,0.122428571,0.877571429, 9:34 - 4th,3026
57:50.8,17.5,82.5,0.213571429,0.127571429,0.872428571, 9:34 - 4th,3026
57:52.0,17.5,82.5,0.2228125,0.139625,0.860375, 9:34 - 4th,3026
57:53.2,17.5,82.5,0.2228125,0.14125,0.85875, 9:34 - 4th,3026
57:54.4,17.5,82.5,0.2228125,0.14125,0.85875, 9:34 - 4th,3026
57:55.6,17.5,82.5,0.2243125,0.1435,0.8565, 9:34 - 4th,3026
57:56.8,17.5,82.5,0.2243125,0.1435,0.8565, 9:34 - 4th,3026
57:58.0,17.5,82.5,0.23275,0.1519375,0.8480625, 9:34 - 4th,3026
57:59.2,17.5,82.5,0.23275,0.152875,0.847125, 9:34 - 4th,3026
58:00.4,17.5,82.5,0.23275,0.152875,0.847125, 9:34 - 4th,3026
58:01.6,17.5,82.5,0.23275,0.152875,0.847125, 9:34 - 4th,3026
58:02.8,17.5,82.5,0.23275,0.152875,0.847125, 9:34 - 4th,3026
58:04.0,17.5,82.5,0.236125,0.152875,0.847125, 9:34 - 4th,3026
58:05.1,17.5,82.5,0.236125,0.152875,0.847125, 9:34 - 4th,3026
58:06.4,17.5,82.5,0.235625,0.1514,0.8486, 9:34 - 4th,3026
58:07.6,17.5,82.5,0.235625,0.151625,0.848375, 9:34 - 4th,3026
58:08.7,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:10.0,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:11.1,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:12.3,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:13.6,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:14.8,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:16.0,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:17.2,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:18.7,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:19.9,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:21.1,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:22.3,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:23.5,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:24.7,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:26.0,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:27.1,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:28.4,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:29.6,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:30.7,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:32.0,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:33.2,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:34.4,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:35.6,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:36.8,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:38.0,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:39.2,17.5,82.5,0.2271875,0.1431875,0.8568125, 9:34 - 4th,3026
58:40.4,17.5,82.5,0.231,0.1491875,0.8508125, 9:34 - 4th,3026
58:41.6,17.5,82.5,0.231,0.1491875,0.8508125, 9:34 - 4th,3026
58:42.8,17.5,82.5,0.231,0.1491875,0.8508125, 9:34 - 4th,3026
58:44.0,17.5,82.5,0.231,0.1491875,0.8508125, 9:34 - 4th,3026
58:45.2,17.5,82.5,0.2236875,0.141875,0.858125, 9:34 - 4th,3026
58:46.4,17.5,82.5,0.222875,0.141875,0.858125, 9:34 - 4th,3026
58:47.6,17.5,82.5,0.222875,0.141875,0.858125, 9:34 - 4th,3026
